image_name,split,class_id,class_name,bbox_xc,bbox_yc,bbox_w,bbox_h,source
0905.JPEG,train,6,front_bumper,0.355212,0.878866,0.710425,0.231959,enhanced_detection
0905.JPEG,train,17,high,0.355212,0.878866,0.710425,0.231959,enhanced_detection
0905.JPEG,train,0,dent,0.673745,0.273196,0.150579,0.123711,enhanced_detection
0905.JPEG,train,9,windshield,0.673745,0.273196,0.150579,0.123711,enhanced_detection
0905.JPEG,train,15,low,0.673745,0.273196,0.150579,0.123711,enhanced_detection
0905.JPEG,train,0,dent,0.781853,0.270619,0.081081,0.087629,enhanced_detection
0905.JPEG,train,11,right_door,0.781853,0.270619,0.081081,0.087629,enhanced_detection
0905.JPEG,train,15,low,0.781853,0.270619,0.081081,0.087629,enhanced_detection
0908.jpeg,train,0,dent,0.065455,0.942623,0.109091,0.103825,enhanced_detection
0908.jpeg,train,6,front_bumper,0.065455,0.942623,0.109091,0.103825,enhanced_detection
0908.jpeg,train,15,low,0.065455,0.942623,0.109091,0.103825,enhanced_detection
0908.jpeg,train,0,dent,0.829091,0.592896,0.138182,0.169399,enhanced_detection
0908.jpeg,train,11,right_door,0.829091,0.592896,0.138182,0.169399,enhanced_detection
0908.jpeg,train,15,low,0.829091,0.592896,0.138182,0.169399,enhanced_detection
0908.jpeg,train,2,crack,0.330909,0.857923,0.552727,0.273224,enhanced_detection
0908.jpeg,train,6,front_bumper,0.330909,0.857923,0.552727,0.273224,enhanced_detection
0908.jpeg,train,16,medium,0.330909,0.857923,0.552727,0.273224,enhanced_detection
0909.JPEG,train,2,crack,0.076052,0.947853,0.145631,0.092025,enhanced_detection
0909.JPEG,train,6,front_bumper,0.076052,0.947853,0.145631,0.092025,enhanced_detection
0909.JPEG,train,16,medium,0.076052,0.947853,0.145631,0.092025,enhanced_detection
0909.JPEG,train,2,crack,0.33657,0.920245,0.071197,0.147239,enhanced_detection
0909.JPEG,train,6,front_bumper,0.33657,0.920245,0.071197,0.147239,enhanced_detection
0909.JPEG,train,15,low,0.33657,0.920245,0.071197,0.147239,enhanced_detection
0909.JPEG,train,0,dent,0.435275,0.371166,0.074434,0.288344,enhanced_detection
0909.JPEG,train,8,hood,0.435275,0.371166,0.074434,0.288344,enhanced_detection
0909.JPEG,train,15,low,0.435275,0.371166,0.074434,0.288344,enhanced_detection
0911.JPEG,train,2,crack,0.045455,0.907104,0.090909,0.120219,enhanced_detection
0911.JPEG,train,10,left_door,0.045455,0.907104,0.090909,0.120219,enhanced_detection
0911.JPEG,train,16,medium,0.045455,0.907104,0.090909,0.120219,enhanced_detection
0911.JPEG,train,0,dent,0.183636,0.614754,0.105455,0.125683,enhanced_detection
0911.JPEG,train,10,left_door,0.183636,0.614754,0.105455,0.125683,enhanced_detection
0911.JPEG,train,16,medium,0.183636,0.614754,0.105455,0.125683,enhanced_detection
0911.JPEG,train,0,dent,0.24,0.877049,0.08,0.125683,enhanced_detection
0911.JPEG,train,6,front_bumper,0.24,0.877049,0.08,0.125683,enhanced_detection
0911.JPEG,train,15,low,0.24,0.877049,0.08,0.125683,enhanced_detection
0911.JPEG,train,0,dent,0.247273,0.775956,0.123636,0.284153,enhanced_detection
0911.JPEG,train,6,front_bumper,0.247273,0.775956,0.123636,0.284153,enhanced_detection
0911.JPEG,train,16,medium,0.247273,0.775956,0.123636,0.284153,enhanced_detection
0912.JPEG,train,2,crack,0.498069,0.286082,0.996139,0.572165,enhanced_detection
0912.JPEG,train,8,hood,0.498069,0.286082,0.996139,0.572165,enhanced_detection
0912.JPEG,train,16,medium,0.498069,0.286082,0.996139,0.572165,enhanced_detection
0912.JPEG,train,2,crack,0.07722,0.579897,0.15444,0.293814,enhanced_detection
0912.JPEG,train,10,left_door,0.07722,0.579897,0.15444,0.293814,enhanced_detection
0912.JPEG,train,16,medium,0.07722,0.579897,0.15444,0.293814,enhanced_detection
0912.JPEG,train,0,dent,0.888031,0.832474,0.15444,0.108247,enhanced_detection
0912.JPEG,train,11,right_door,0.888031,0.832474,0.15444,0.108247,enhanced_detection
0912.JPEG,train,16,medium,0.888031,0.832474,0.15444,0.108247,enhanced_detection
0912.JPEG,train,0,dent,0.590734,0.56701,0.061776,0.082474,enhanced_detection
0912.JPEG,train,13,side_panel,0.590734,0.56701,0.061776,0.082474,enhanced_detection
0912.JPEG,train,15,low,0.590734,0.56701,0.061776,0.082474,enhanced_detection
0913.JPEG,train,2,crack,0.525097,0.956186,0.138996,0.07732,enhanced_detection
0913.JPEG,train,6,front_bumper,0.525097,0.956186,0.138996,0.07732,enhanced_detection
0913.JPEG,train,16,medium,0.525097,0.956186,0.138996,0.07732,enhanced_detection
0913.JPEG,train,2,crack,0.542471,0.78866,0.428571,0.412371,enhanced_detection
0913.JPEG,train,6,front_bumper,0.542471,0.78866,0.428571,0.412371,enhanced_detection
0913.JPEG,train,16,medium,0.542471,0.78866,0.428571,0.412371,enhanced_detection
0914.JPEG,train,2,crack,0.951031,0.741313,0.087629,0.138996,enhanced_detection
0914.JPEG,train,11,right_door,0.951031,0.741313,0.087629,0.138996,enhanced_detection
0914.JPEG,train,16,medium,0.951031,0.741313,0.087629,0.138996,enhanced_detection
0914.JPEG,train,2,crack,0.78866,0.874517,0.412371,0.243243,enhanced_detection
0914.JPEG,train,6,front_bumper,0.78866,0.874517,0.412371,0.243243,enhanced_detection
0914.JPEG,train,17,high,0.78866,0.874517,0.412371,0.243243,enhanced_detection
0914.JPEG,train,4,paint_damage,0.948454,0.138996,0.092784,0.131274,enhanced_detection
0914.JPEG,train,11,right_door,0.948454,0.138996,0.092784,0.131274,enhanced_detection
0914.JPEG,train,16,medium,0.948454,0.138996,0.092784,0.131274,enhanced_detection
0915.JPEG,train,2,crack,0.730909,0.084699,0.4,0.169399,enhanced_detection
0915.JPEG,train,7,rear_bumper,0.730909,0.084699,0.4,0.169399,enhanced_detection
0915.JPEG,train,16,medium,0.730909,0.084699,0.4,0.169399,enhanced_detection
0916.JPEG,train,4,paint_damage,0.959459,0.188144,0.073359,0.335052,enhanced_detection
0916.JPEG,train,11,right_door,0.959459,0.188144,0.073359,0.335052,enhanced_detection
0916.JPEG,train,16,medium,0.959459,0.188144,0.073359,0.335052,enhanced_detection
0916.JPEG,train,0,dent,0.592664,0.072165,0.104247,0.14433,enhanced_detection
0916.JPEG,train,7,rear_bumper,0.592664,0.072165,0.104247,0.14433,enhanced_detection
0916.JPEG,train,15,low,0.592664,0.072165,0.104247,0.14433,enhanced_detection
0916.JPEG,train,0,dent,0.828185,0.167526,0.220077,0.335052,enhanced_detection
0916.JPEG,train,12,roof,0.828185,0.167526,0.220077,0.335052,enhanced_detection
0916.JPEG,train,15,low,0.828185,0.167526,0.220077,0.335052,enhanced_detection
0917.jpeg,train,2,crack,0.497778,0.271111,0.995556,0.542222,enhanced_detection
0917.jpeg,train,9,windshield,0.497778,0.271111,0.995556,0.542222,enhanced_detection
0917.jpeg,train,17,high,0.497778,0.271111,0.995556,0.542222,enhanced_detection
0917.jpeg,train,2,crack,0.497778,0.731111,0.995556,0.528889,enhanced_detection
0917.jpeg,train,6,front_bumper,0.497778,0.731111,0.995556,0.528889,enhanced_detection
0917.jpeg,train,17,high,0.497778,0.731111,0.995556,0.528889,enhanced_detection
0917.jpeg,train,4,paint_damage,0.88,0.751111,0.231111,0.097778,enhanced_detection
0917.jpeg,train,11,right_door,0.88,0.751111,0.231111,0.097778,enhanced_detection
0917.jpeg,train,16,medium,0.88,0.751111,0.231111,0.097778,enhanced_detection
0917.jpeg,train,0,dent,0.917778,0.653333,0.155556,0.124444,enhanced_detection
0917.jpeg,train,11,right_door,0.917778,0.653333,0.155556,0.124444,enhanced_detection
0917.jpeg,train,15,low,0.917778,0.653333,0.155556,0.124444,enhanced_detection
0918.JPEG,train,0,dent,0.552124,0.141753,0.084942,0.139175,enhanced_detection
0918.JPEG,train,12,roof,0.552124,0.141753,0.084942,0.139175,enhanced_detection
0918.JPEG,train,15,low,0.552124,0.141753,0.084942,0.139175,enhanced_detection
0027.jpeg,val,0,dent,0.235521,0.92268,0.316602,0.14433,enhanced_detection
0027.jpeg,val,6,front_bumper,0.235521,0.92268,0.316602,0.14433,enhanced_detection
0027.jpeg,val,15,low,0.235521,0.92268,0.316602,0.14433,enhanced_detection
0027.jpeg,val,2,crack,0.926641,0.324742,0.084942,0.195876,enhanced_detection
0027.jpeg,val,11,right_door,0.926641,0.324742,0.084942,0.195876,enhanced_detection
0027.jpeg,val,16,medium,0.926641,0.324742,0.084942,0.195876,enhanced_detection
0027.jpeg,val,2,crack,0.88417,0.185567,0.092664,0.082474,enhanced_detection
0027.jpeg,val,11,right_door,0.88417,0.185567,0.092664,0.082474,enhanced_detection
0027.jpeg,val,15,low,0.88417,0.185567,0.092664,0.082474,enhanced_detection
0027.jpeg,val,0,dent,0.040541,0.904639,0.081081,0.128866,enhanced_detection
0027.jpeg,val,10,left_door,0.040541,0.904639,0.081081,0.128866,enhanced_detection
0027.jpeg,val,15,low,0.040541,0.904639,0.081081,0.128866,enhanced_detection
0027.jpeg,val,0,dent,0.175676,0.85567,0.096525,0.113402,enhanced_detection
0027.jpeg,val,6,front_bumper,0.175676,0.85567,0.096525,0.113402,enhanced_detection
0027.jpeg,val,15,low,0.175676,0.85567,0.096525,0.113402,enhanced_detection
0043.jpeg,val,0,dent,0.293878,0.263415,0.130612,0.087805,enhanced_detection
0043.jpeg,val,9,windshield,0.293878,0.263415,0.130612,0.087805,enhanced_detection
0043.jpeg,val,15,low,0.293878,0.263415,0.130612,0.087805,enhanced_detection
0043.jpeg,val,0,dent,0.938776,0.958537,0.114286,0.073171,enhanced_detection
0043.jpeg,val,13,side_panel,0.938776,0.958537,0.114286,0.073171,enhanced_detection
0043.jpeg,val,15,low,0.938776,0.958537,0.114286,0.073171,enhanced_detection
0043.jpeg,val,2,crack,0.359184,0.278049,0.097959,0.078049,enhanced_detection
0043.jpeg,val,9,windshield,0.359184,0.278049,0.097959,0.078049,enhanced_detection
0043.jpeg,val,16,medium,0.359184,0.278049,0.097959,0.078049,enhanced_detection
0043.jpeg,val,3,broken_part,0.616327,0.17561,0.073469,0.136585,enhanced_detection
0043.jpeg,val,12,roof,0.616327,0.17561,0.073469,0.136585,enhanced_detection
0043.jpeg,val,16,medium,0.616327,0.17561,0.073469,0.136585,enhanced_detection
0049.jpeg,val,0,dent,0.619565,0.469945,0.115942,0.10929,enhanced_detection
0049.jpeg,val,13,side_panel,0.619565,0.469945,0.115942,0.10929,enhanced_detection
0049.jpeg,val,15,low,0.619565,0.469945,0.115942,0.10929,enhanced_detection
0049.jpeg,val,0,dent,0.429348,0.543716,0.076087,0.114754,enhanced_detection
0049.jpeg,val,13,side_panel,0.429348,0.543716,0.076087,0.114754,enhanced_detection
0049.jpeg,val,15,low,0.429348,0.543716,0.076087,0.114754,enhanced_detection
0049.jpeg,val,0,dent,0.349638,0.352459,0.315217,0.114754,enhanced_detection
0049.jpeg,val,8,hood,0.349638,0.352459,0.315217,0.114754,enhanced_detection
0049.jpeg,val,15,low,0.349638,0.352459,0.315217,0.114754,enhanced_detection
0108.JPEG,val,0,dent,0.143836,0.043605,0.123288,0.087209,enhanced_detection
0108.JPEG,val,7,rear_bumper,0.143836,0.043605,0.123288,0.087209,enhanced_detection
0108.JPEG,val,15,low,0.143836,0.043605,0.123288,0.087209,enhanced_detection
0108.JPEG,val,4,paint_damage,0.07363,0.848837,0.092466,0.127907,enhanced_detection
0108.JPEG,val,10,left_door,0.07363,0.848837,0.092466,0.127907,enhanced_detection
0108.JPEG,val,15,low,0.07363,0.848837,0.092466,0.127907,enhanced_detection
0114.jpeg,val,2,crack,0.583012,0.136598,0.826255,0.273196,enhanced_detection
0114.jpeg,val,12,roof,0.583012,0.136598,0.826255,0.273196,enhanced_detection
0114.jpeg,val,16,medium,0.583012,0.136598,0.826255,0.273196,enhanced_detection
0114.jpeg,val,2,crack,0.683398,0.463918,0.247104,0.14433,enhanced_detection
0114.jpeg,val,13,side_panel,0.683398,0.463918,0.247104,0.14433,enhanced_detection
0114.jpeg,val,16,medium,0.683398,0.463918,0.247104,0.14433,enhanced_detection
0114.jpeg,val,2,crack,0.565637,0.301546,0.081081,0.087629,enhanced_detection
0114.jpeg,val,9,windshield,0.565637,0.301546,0.081081,0.087629,enhanced_detection
0114.jpeg,val,15,low,0.565637,0.301546,0.081081,0.087629,enhanced_detection
0114.jpeg,val,0,dent,0.936293,0.17268,0.119691,0.262887,enhanced_detection
0114.jpeg,val,11,right_door,0.936293,0.17268,0.119691,0.262887,enhanced_detection
0114.jpeg,val,16,medium,0.936293,0.17268,0.119691,0.262887,enhanced_detection
0114.jpeg,val,0,dent,0.330116,0.556701,0.436293,0.618557,enhanced_detection
0114.jpeg,val,13,side_panel,0.330116,0.556701,0.436293,0.618557,enhanced_detection
0114.jpeg,val,16,medium,0.330116,0.556701,0.436293,0.618557,enhanced_detection
0114.jpeg,val,0,dent,0.53861,0.463918,0.065637,0.113402,enhanced_detection
0114.jpeg,val,13,side_panel,0.53861,0.463918,0.065637,0.113402,enhanced_detection
0114.jpeg,val,15,low,0.53861,0.463918,0.065637,0.113402,enhanced_detection
0114.jpeg,val,3,broken_part,0.772201,0.636598,0.146718,0.262887,enhanced_detection
0114.jpeg,val,11,right_door,0.772201,0.636598,0.146718,0.262887,enhanced_detection
0114.jpeg,val,16,medium,0.772201,0.636598,0.146718,0.262887,enhanced_detection
0114.jpeg,val,2,crack,0.30695,0.773196,0.104247,0.113402,enhanced_detection
0114.jpeg,val,6,front_bumper,0.30695,0.773196,0.104247,0.113402,enhanced_detection
0114.jpeg,val,15,low,0.30695,0.773196,0.104247,0.113402,enhanced_detection
0114.jpeg,val,2,crack,0.61583,0.525773,0.096525,0.113402,enhanced_detection
0114.jpeg,val,13,side_panel,0.61583,0.525773,0.096525,0.113402,enhanced_detection
0114.jpeg,val,15,low,0.61583,0.525773,0.096525,0.113402,enhanced_detection
0114.jpeg,val,2,crack,0.476834,0.822165,0.166023,0.07732,enhanced_detection
0114.jpeg,val,6,front_bumper,0.476834,0.822165,0.166023,0.07732,enhanced_detection
0114.jpeg,val,15,low,0.476834,0.822165,0.166023,0.07732,enhanced_detection
0114.jpeg,val,2,crack,0.129344,0.293814,0.258687,0.082474,enhanced_detection
0114.jpeg,val,10,left_door,0.129344,0.293814,0.258687,0.082474,enhanced_detection
0114.jpeg,val,15,low,0.129344,0.293814,0.258687,0.082474,enhanced_detection
0118.jpeg,val,0,dent,0.950909,0.920765,0.090909,0.147541,enhanced_detection
0118.jpeg,val,13,side_panel,0.950909,0.920765,0.090909,0.147541,enhanced_detection
0118.jpeg,val,15,low,0.950909,0.920765,0.090909,0.147541,enhanced_detection
0118.jpeg,val,0,dent,0.952727,0.781421,0.087273,0.131148,enhanced_detection
0118.jpeg,val,11,right_door,0.952727,0.781421,0.087273,0.131148,enhanced_detection
0118.jpeg,val,15,low,0.952727,0.781421,0.087273,0.131148,enhanced_detection
0122.jpeg,val,0,dent,0.642086,0.590659,0.061151,0.126374,enhanced_detection
0122.jpeg,val,13,side_panel,0.642086,0.590659,0.061151,0.126374,enhanced_detection
0122.jpeg,val,15,low,0.642086,0.590659,0.061151,0.126374,enhanced_detection
0128.JPEG,val,4,paint_damage,0.92471,0.81701,0.142857,0.128866,enhanced_detection
0128.JPEG,val,11,right_door,0.92471,0.81701,0.142857,0.128866,enhanced_detection
0128.JPEG,val,16,medium,0.92471,0.81701,0.142857,0.128866,enhanced_detection
0143.JPEG,val,0,dent,0.328846,0.595361,0.126923,0.159794,enhanced_detection
0143.JPEG,val,13,side_panel,0.328846,0.595361,0.126923,0.159794,enhanced_detection
0143.JPEG,val,15,low,0.328846,0.595361,0.126923,0.159794,enhanced_detection
0152.JPEG,val,0,dent,0.8861,0.953608,0.096525,0.082474,enhanced_detection
0152.JPEG,val,6,front_bumper,0.8861,0.953608,0.096525,0.082474,enhanced_detection
0152.JPEG,val,15,low,0.8861,0.953608,0.096525,0.082474,enhanced_detection
0152.JPEG,val,0,dent,0.965251,0.938144,0.061776,0.113402,enhanced_detection
0152.JPEG,val,13,side_panel,0.965251,0.938144,0.061776,0.113402,enhanced_detection
0152.JPEG,val,15,low,0.965251,0.938144,0.061776,0.113402,enhanced_detection
0152.JPEG,val,0,dent,0.833977,0.762887,0.277992,0.309278,enhanced_detection
0152.JPEG,val,11,right_door,0.833977,0.762887,0.277992,0.309278,enhanced_detection
0152.JPEG,val,15,low,0.833977,0.762887,0.277992,0.309278,enhanced_detection
0152.JPEG,val,0,dent,0.625483,0.819588,0.131274,0.123711,enhanced_detection
0152.JPEG,val,6,front_bumper,0.625483,0.819588,0.131274,0.123711,enhanced_detection
0152.JPEG,val,15,low,0.625483,0.819588,0.131274,0.123711,enhanced_detection
0155.JPEG,val,2,crack,0.166023,0.914948,0.332046,0.159794,enhanced_detection
0155.JPEG,val,6,front_bumper,0.166023,0.914948,0.332046,0.159794,enhanced_detection
0155.JPEG,val,16,medium,0.166023,0.914948,0.332046,0.159794,enhanced_detection
0157.JPEG,val,2,crack,0.138462,0.896907,0.276923,0.195876,enhanced_detection
0157.JPEG,val,6,front_bumper,0.138462,0.896907,0.276923,0.195876,enhanced_detection
0157.JPEG,val,16,medium,0.138462,0.896907,0.276923,0.195876,enhanced_detection
0157.JPEG,val,2,crack,0.828846,0.925258,0.103846,0.139175,enhanced_detection
0157.JPEG,val,6,front_bumper,0.828846,0.925258,0.103846,0.139175,enhanced_detection
0157.JPEG,val,16,medium,0.828846,0.925258,0.103846,0.139175,enhanced_detection
0157.JPEG,val,2,crack,0.913462,0.845361,0.165385,0.247423,enhanced_detection
0157.JPEG,val,11,right_door,0.913462,0.845361,0.165385,0.247423,enhanced_detection
0157.JPEG,val,16,medium,0.913462,0.845361,0.165385,0.247423,enhanced_detection
0157.JPEG,val,0,dent,0.276923,0.273196,0.069231,0.164948,enhanced_detection
0157.JPEG,val,9,windshield,0.276923,0.273196,0.069231,0.164948,enhanced_detection
0157.JPEG,val,15,low,0.276923,0.273196,0.069231,0.164948,enhanced_detection
0157.JPEG,val,0,dent,0.217308,0.402062,0.096154,0.113402,enhanced_detection
0157.JPEG,val,10,left_door,0.217308,0.402062,0.096154,0.113402,enhanced_detection
0157.JPEG,val,15,low,0.217308,0.402062,0.096154,0.113402,enhanced_detection
0158.JPEG,val,0,dent,0.916988,0.860825,0.158301,0.268041,enhanced_detection
0158.JPEG,val,6,front_bumper,0.916988,0.860825,0.158301,0.268041,enhanced_detection
0158.JPEG,val,16,medium,0.916988,0.860825,0.158301,0.268041,enhanced_detection
0159.jpeg,val,2,crack,0.707273,0.857923,0.12,0.120219,enhanced_detection
0159.jpeg,val,6,front_bumper,0.707273,0.857923,0.12,0.120219,enhanced_detection
0159.jpeg,val,16,medium,0.707273,0.857923,0.12,0.120219,enhanced_detection
0159.jpeg,val,2,crack,0.447273,0.877049,0.429091,0.114754,enhanced_detection
0159.jpeg,val,6,front_bumper,0.447273,0.877049,0.429091,0.114754,enhanced_detection
0159.jpeg,val,16,medium,0.447273,0.877049,0.429091,0.114754,enhanced_detection
0161.JPEG,val,2,crack,0.201031,0.617761,0.206186,0.316602,enhanced_detection
0161.JPEG,val,10,left_door,0.201031,0.617761,0.206186,0.316602,enhanced_detection
0161.JPEG,val,16,medium,0.201031,0.617761,0.206186,0.316602,enhanced_detection
0161.JPEG,val,2,crack,0.701031,0.028958,0.113402,0.057915,enhanced_detection
0161.JPEG,val,7,rear_bumper,0.701031,0.028958,0.113402,0.057915,enhanced_detection
0161.JPEG,val,16,medium,0.701031,0.028958,0.113402,0.057915,enhanced_detection
0161.JPEG,val,2,crack,0.559278,0.897683,0.149485,0.119691,enhanced_detection
0161.JPEG,val,6,front_bumper,0.559278,0.897683,0.149485,0.119691,enhanced_detection
0161.JPEG,val,16,medium,0.559278,0.897683,0.149485,0.119691,enhanced_detection
0161.JPEG,val,0,dent,0.603093,0.53861,0.268041,0.335907,enhanced_detection
0161.JPEG,val,13,side_panel,0.603093,0.53861,0.268041,0.335907,enhanced_detection
0161.JPEG,val,16,medium,0.603093,0.53861,0.268041,0.335907,enhanced_detection
0169.JPEG,val,4,paint_damage,0.808333,0.104167,0.116667,0.089286,enhanced_detection
0169.JPEG,val,7,rear_bumper,0.808333,0.104167,0.116667,0.089286,enhanced_detection
0169.JPEG,val,15,low,0.808333,0.104167,0.116667,0.089286,enhanced_detection
0169.JPEG,val,0,dent,0.086667,0.71131,0.1,0.136905,enhanced_detection
0169.JPEG,val,10,left_door,0.086667,0.71131,0.1,0.136905,enhanced_detection
0169.JPEG,val,15,low,0.086667,0.71131,0.1,0.136905,enhanced_detection
0188.JPEG,val,2,crack,0.287273,0.10929,0.574545,0.218579,enhanced_detection
0188.JPEG,val,7,rear_bumper,0.287273,0.10929,0.574545,0.218579,enhanced_detection
0188.JPEG,val,17,high,0.287273,0.10929,0.574545,0.218579,enhanced_detection
0199.JPEG,val,2,crack,0.081081,0.048969,0.146718,0.097938,enhanced_detection
0199.JPEG,val,7,rear_bumper,0.081081,0.048969,0.146718,0.097938,enhanced_detection
