image_name,split,damage_type,damage_location,severity,bounding_box,confidence,flag
0121.JPEG,val,paint_damage,front_bumper,low,"[0, 167, 259, 26]",0.474,auto_labeled
0122.jpeg,val,paint_damage,side_panel,medium,"[0, 0, 278, 182]",0.6306,auto_labeled
0123.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4259,manual_review
0124.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4846,manual_review
0125.JPEG,val,crack,side_panel,high,"[0, 0, 411, 122]",0.856,auto_labeled
0126.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.485,manual_review
0127.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5511,manual_review
0128.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4389,manual_review
0129.jpeg,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5951,manual_review
0130.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4647,manual_review
0131.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5339,manual_review
0132.JPEG,val,scratch,side_panel,medium,"[0, 0, 172, 280]",0.6444,auto_labeled
0133.JPEG,val,paint_damage,side_panel,high,"[0, 0, 299, 168]",0.7934,auto_labeled
0134.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5049,manual_review
0135.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.537,manual_review
0136.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5716,manual_review
0137.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5294,manual_review
0138.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5306,manual_review
0139.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.596,manual_review
0140.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4735,manual_review
0141.JPEG,val,crack,front_bumper,medium,"[0, 176, 269, 11]",0.7499,auto_labeled
0141.JPEG,val,paint_damage,side_panel,high,"[0, 0, 269, 171]",0.6907,auto_labeled
0141.JPEG,val,paint_damage,left_door,low,"[0, 67, 16, 13]",0.4941,auto_labeled
0141.JPEG,val,paint_damage,left_door,low,"[0, 86, 11, 18]",0.5122,auto_labeled
0142.JPEG,val,paint_damage,side_panel,high,"[0, 0, 276, 183]",0.7932,auto_labeled
0143.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5046,manual_review
0144.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5679,manual_review
0145.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5707,manual_review
0146.JPEG,val,paint_damage,side_panel,medium,"[0, 0, 259, 194]",0.6323,auto_labeled
0147.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5909,manual_review
0148.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5901,manual_review
0149.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5447,manual_review
0150.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4861,manual_review
0151.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5222,manual_review
0152.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4553,manual_review
0153.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4964,manual_review
0154.jpeg,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5401,manual_review
0155.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5299,manual_review
0156.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4403,manual_review
0157.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.441,manual_review
0158.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5066,manual_review
0159.jpeg,val,paint_damage,side_panel,medium,"[0, 0, 275, 183]",0.6874,auto_labeled
0160.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4518,manual_review
0161.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4776,manual_review
0162.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5386,manual_review
0163.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4721,manual_review
0164.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5297,manual_review
0165.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5353,manual_review
0166.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5844,manual_review
0167.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4705,manual_review
0168.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4311,manual_review
0169.JPEG,val,paint_damage,side_panel,high,"[0, 0, 300, 168]",0.7677,auto_labeled
0169.JPEG,val,paint_damage,right_door,medium,"[247, 35, 52, 38]",0.5799,auto_labeled
0170.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4806,manual_review
0171.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5535,manual_review
0172.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4886,manual_review
0173.JPEG,val,paint_damage,side_panel,medium,"[0, 13, 295, 118]",0.6129,auto_labeled
0174.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4804,manual_review
0175.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4528,manual_review
0176.JPEG,val,paint_damage,side_panel,high,"[0, 0, 299, 168]",0.7601,auto_labeled
0177.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5571,manual_review
0178.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4896,manual_review
0179.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5466,manual_review
0180.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5233,manual_review
0181.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.454,manual_review
0182.JPEG,val,paint_damage,side_panel,high,"[0, 0, 259, 194]",0.7674,auto_labeled
0183.JPEG,val,paint_damage,side_panel,medium,"[0, 0, 300, 168]",0.7416,auto_labeled
0184.JPEG,val,paint_damage,side_panel,high,"[0, 0, 297, 170]",0.8226,auto_labeled
0184.JPEG,val,paint_damage,left_door,medium,"[0, 133, 52, 27]",0.4735,auto_labeled
0185.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.501,manual_review
0186.jpeg,val,paint_damage,side_panel,high,"[0, 0, 314, 160]",0.8461,auto_labeled
0187.JPEG,val,paint_damage,side_panel,high,"[0, 0, 284, 177]",0.7756,auto_labeled
0188.JPEG,val,paint_damage,side_panel,high,"[0, 0, 275, 183]",0.7826,auto_labeled
0188.JPEG,val,paint_damage,windshield,medium,"[0, 0, 115, 29]",0.6261,auto_labeled
0189.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5583,manual_review
0190.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5598,manual_review
0191.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.577,manual_review
0192.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4952,manual_review
0193.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4492,manual_review
0194.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5963,manual_review
0195.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4637,manual_review
0196.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4676,manual_review
0197.JPEG,val,paint_damage,side_panel,medium,"[0, 0, 194, 259]",0.6811,auto_labeled
0198.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4924,manual_review
0199.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4533,manual_review
0200.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.451,manual_review
0201.jpeg,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5424,manual_review
0202.JPEG,val,paint_damage,side_panel,high,"[0, 0, 280, 179]",0.8002,auto_labeled
0203.JPEG,val,paint_damage,side_panel,high,"[0, 0, 264, 191]",0.8688,auto_labeled
0203.JPEG,val,paint_damage,left_door,low,"[0, 119, 21, 39]",0.5801,auto_labeled
0203.JPEG,val,paint_damage,left_door,low,"[2, 108, 33, 23]",0.5016,auto_labeled
0204.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5141,manual_review
0205.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4486,manual_review
0206.JPEG,val,paint_damage,side_panel,high,"[0, 0, 299, 168]",0.7327,auto_labeled
0207.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4889,manual_review
0208.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4984,manual_review
0209.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5056,manual_review
0210.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4994,manual_review
0211.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5988,manual_review
0212.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5155,manual_review
0213.JPEG,val,paint_damage,side_panel,high,"[0, 0, 299, 168]",0.7698,auto_labeled
0213.JPEG,val,paint_damage,front_bumper,medium,"[23, 156, 104, 11]",0.483,auto_labeled
0214.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5319,manual_review
0215.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4292,manual_review
0216.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4671,manual_review
0217.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5097,manual_review
0218.JPEG,val,paint_damage,side_panel,medium,"[0, 0, 259, 194]",0.643,auto_labeled
0219.JPEG,val,paint_damage,side_panel,medium,"[91, 142, 62, 15]",0.6755,auto_labeled
0219.JPEG,val,paint_damage,side_panel,high,"[0, 0, 289, 174]",0.7301,auto_labeled
0220.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4626,manual_review
0221.JPEG,val,paint_damage,side_panel,high,"[0, 0, 284, 177]",0.7667,auto_labeled
0222.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4455,manual_review
0223.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5142,manual_review
0224.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4538,manual_review
0225.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4317,manual_review
0226.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.489,manual_review
0227.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5234,manual_review
0228.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4811,manual_review
0229.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4574,manual_review
0230.JPEG,val,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4563,manual_review
0001.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0002.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0003.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0004.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0005.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0006.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0007.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0008.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0009.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0010.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0011.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0012.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0013.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0014.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0015.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0016.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0017.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0018.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0019.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0020.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0021.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0022.jpg,val,none,none,none,none,1.0,whole_confirmed
0023.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0024.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0025.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0026.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0027.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0028.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0029.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0030.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0031.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0032.jpg,val,none,none,none,none,1.0,whole_confirmed
0033.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0034.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0035.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0036.jpg,val,none,none,none,none,1.0,whole_confirmed
0037.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0038.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0039.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0040.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0041.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0042.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0043.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0044.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0045.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0046.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0047.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0048.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0049.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0050.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0051.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0052.jpg,val,whole_potential_damage,unknown,unknown,none,0.3,review_whole
